Id,Date and Time,Location,Category,Admin close out comment,Sentiment
63939FFD-30C5-4DA8-B949-B940366DCCAF,2021-10-26 07:55:40.000,"51.84819760132191, 0.7237612791599313",Safety - Housekeeping,Well done to night shift cleaner,Good Practice
6261FC5B-F9ED-4B09-B864-B819D83DF476,2022-02-15 12:37:07.270,"51.84798232438674, 0.7236303334435676",Environment - Waste Management,Good practice,Good Practice
8B3018AA-04BA-4D3A-BB77-B8524B9A7E4E,2023-03-20 16:26:46.623,"51.84655102917501, 0.7255806582711788",Safety - Practice (doing something outside the other categories),"Site supervisor and op have filled in ",Hazard
2F4968CC-1E7B-417C-AC5B-BDC1DEE209F8,2022-07-11 08:40:03.623,"51.84802034119789, 0.7236394377344112",Safety - Third Party / Public,Raised with works manager and senior SHE Advisor,Hazard
5FE8686D-733A-4115-8AB3-C7A9CA377AE7,2022-12-08 07:21:02.000,"51.848377, 0.723697",Safety - Welfare Facilities,NULL,Good Practice
F5126DD7-7C19-4838-B892-C808A0B8A896,2022-11-29 07:32:22.000,"51.5154, -0.1392","Safety - Plant, Equipment & Tools",NULL,Hazard
1E2E4FE9-4EC7-4D6B-AFB9-C82A88FF56FF,2022-09-01 15:07:34.127,"51.846242996362726, 0.7225513498968716","Safety - PPE ",NULL,Hazard
E379EF2D-2ACF-408C-9943-C8724E65D9ED,2023-03-22 11:09:15.000,"51.848383, 0.723711","Safety - Procedural (RAMS, Permits, Process etc.)",NULL,Good Practice
BEAD15E4-6FCD-427A-B5BC-BEC24344202A,2021-09-09 10:07:27.873,"51.83769333401312, 0.7077982452984166","Safety - Unknown Services ","Headland have been spoken to and reminded not to fill up bowsers with water unless it is going to be used so as not to waste the water, bowser drained ready to be off hired ",Hazard
8198DCCF-EB65-44C2-A02C-BF2FEFF05223,2022-04-21 12:15:24.087,"51.84793682030014, 0.7235794952123258",Safety - Housekeeping,Good practice,Good Practice
5F29FEFE-1A31-4D93-BD7E-BE4AF1784C5C,2022-06-28 15:05:54.033,NULL,Safety - Housekeeping,NULL,Good Practice
D9C376DF-D5DC-499E-B959-BF72EB708F4A,2023-02-06 14:42:06.090,"51.84710472758013, 0.724650333632253","Safety - Slip, Trip or Fall on same level ",NULL,Good Practice
EABA9C1E-BDD7-4ACF-BACC-BFDBA2271C98,2022-08-17 09:54:44.763,NULL,"Health - Handling, Lifting or Carrying",NULL,Hazard
D4E8066A-7203-48C9-B3C4-BFEFD142D733,2023-03-31 08:26:09.527,"51.848025922250486, 0.7236050660522606",Safety - Practice (doing something outside the other categories),NULL,Hazard
B3CA40E3-AC60-4947-B55A-C01B84095C33,2023-02-21 11:41:00.000,"51.847889707348834, 0.7240676034366755",Safety - Practice (doing something outside the other categories),NULL,Good Practice
78BA1C1D-9B65-4C7E-A3E4-C08676F261AB,2022-10-11 14:21:44.000,"51.5155, -0.0935",Safety - Housekeeping,NULL,Good Practice
0D78963D-FBC3-4EDF-9C0A-C0C2B878BCA0,2023-01-30 10:37:45.000,"51.848393, 0.723726",Environment - Ecology and Vegetation,NULL,Good Practice
37BA1E53-8E38-498C-A8AB-C0FD1C77B09B,2022-04-21 09:41:59.427,NULL,Safety - Housekeeping,NULL,Good Practice
FF7C73D4-E919-4877-9409-C1796252FFA9,2022-06-30 07:29:39.253,"51.8479708971159, 0.7235922838331579","Safety - Conditions (Weather, Ground, Water way etc.)",Once a month car park will be raked over,Hazard
33CA2A60-1143-43EA-8F35-C1F5A09DE4C1,2022-03-09 14:21:48.903,"51.511443579578504, -0.08653010722857499",Health - Other Health Issues,Good practice,Good Practice
C2B08F89-C0A0-45A5-9590-C22ABDDE929B,2023-06-16 15:08:57.427,"51.848316, 0.723594",Safety - Practice (doing something outside the other categories),NULL,Good Practice
660728B7-E028-411F-B96C-C23DBDF3FB2B,2022-12-20 11:43:54.060,"51.848002806111054, 0.7235659911251717",Environment - Ecology and Vegetation,NULL,Good Practice
6911449C-9994-48A2-9826-C25233C5DA7D,2022-12-17 07:21:54.113,"51.848295, 0.7239697",Safety - Welfare Facilities,Night shift supervisor informed,Hazard
87D34FD1-BFAD-4ABA-8830-C2AECC53FFB3,2023-06-08 15:42:12.580,"51.84774763174345, 0.7241100369346709",Safety - Welfare Facilities,NULL,Good Practice
86630C2D-4A95-4782-B60D-C75AE258AA0F,2022-10-08 06:24:36.967,"51.8482412, 0.7240327",Health - COSHH,Batteries have been disposed of,Hazard
142C8189-F804-404E-8860-C7657BF77385,2022-07-27 14:01:39.217,"51.847980273374375, 0.7237857881775147",Quality,NULL,Good Practice
C221B80B-1D12-43F9-A3E0-C2729AA32B9F,2022-04-21 12:11:45.037,"51.84793682030014, 0.7235794952123258",Safety - Welfare Facilities,Advised to keep up the good work,Good Practice
B82A0611-A814-4682-B200-C2C5810DA9E1,2022-05-30 07:25:57.007,"51.84788648253117, 0.7236220648271675",Environment - Waste Management,Monitoring of performance ongoing,Good Practice
21718562-B425-491A-BC25-C3526DC32A97,2022-04-25 19:56:34.453,NULL,Environment - Ecology and Vegetation,NULL,Good Practice
5DF400F0-E34E-45C0-B7E7-C36EA4934E28,2022-06-30 07:28:10.830,"51.8479708971159, 0.7235922838331579",Environment - Waste Management,NULL,Good Practice
C890857F-D9EB-4BD9-A5AE-C3CCEE78E224,2023-01-15 11:06:03.663,"51.8433031, 0.7205753",Safety - Excavations & Confined Spaces,"Unit opened, battery put in place and unit put back outside bunka bin ",Hazard
C9D366FF-EB38-4F35-8C6D-C5C1FCD5C731,2023-04-07 10:27:18.757,"51.839408, 0.7095618",Environment - Resources (energy/water/material),Heaters kept on to maintain constant temperature and conserve energy by not switching on and off,Good Practice
640863DD-9949-4264-9F2C-C5E896B47846,2022-10-13 08:29:05.000,"51.5155, -0.0935",Environment - Pollution - Air quality / dust,TCP to install moss wall to improve air quality,Hazard
B57FDA5D-EEA1-462C-B57C-C5E9B62ADD8F,2022-09-01 22:19:11.010,"51.84824122365276, 0.7239774883680925",Safety - Plant/Vehicle movement & People Interface,Speed limit briefed out in SOS,Hazard
183EF23A-D82A-44D0-A69E-C5EDF0E956BA,2022-12-08 19:14:22.077,"51.8442611, 0.7258701","Safety - Electrical Safety ",New ones on order from Sunbelt,Hazard
D56BFEB3-CAB9-44ED-AB02-C6066B6C9D23,2023-06-05 08:23:18.120,"51.848316, 0.723601",Environment - Pollution - Noise,"Trial cancelled, awaiting Safety Shield to come and collect the unit.",Hazard
0A9D6A91-8A9E-4085-9ED2-C61026810540,2023-01-23 08:24:00.067,"51.84815141577101, 0.7233164275945869",Safety - Practice (doing something outside the other categories),NULL,Hazard
D8143204-42CD-4418-9C80-C6C11BEEDD05,2022-07-22 14:43:14.240,"51.84771373296093, 0.7241614564508758",Safety - Welfare Facilities,This should now work - cable was not plugged in correctly,Hazard
99493127-E342-45D8-94BB-C7501E820008,2021-08-26 14:33:33.967,"51.84794321341866, 0.723594420118302",Safety - Excavations & Confined Spaces,NULL,Hazard
519E1A58-CEB3-4C46-BEE3-CC09FFBD4A6F,2022-11-29 14:43:59.187,"51.848331, 0.723624",Environment - Waste Management,NULL,Hazard
BB661410-C14A-462C-B685-CC5669AC8A09,2022-09-01 09:28:21.573,NULL,Safety - Welfare Facilities,Tap has been fixed,Hazard
C9499CD2-2EB2-49C8-A0CA-0E34607B98CF,2021-10-28 09:50:13.000,NULL,Safety - Housekeeping,No smoking signs have been put in the toilets,Good Practice
2BE9E17F-A3EF-4A3C-80C5-C4AB27C911B0,2022-12-25 07:17:37.660,"51.8476235, 0.7234751",Safety - Welfare Facilities,Anglian Water have investigated and water quality meets their standards,Hazard
D97E4852-E14A-4C2B-AB6E-C79386494626,2023-07-03 11:40:39.000,"51.81882436620679, 0.666597299888636",Safety - Lifting Operations,"Lift Plan amended on site by AP and lift capacity altered, checked and confirmed",Hazard
CB02709A-04E4-421E-AC96-C848DE044AAB,2022-05-10 13:28:09.000,NULL,Safety - Work at Height,NULL,Hazard
5D9ACA82-1268-44DC-A5B1-C86BB2BD54AC,2022-03-11 11:45:33.170,"51.84800490885351, 0.7236431275145355",Safety - Housekeeping,NULL,Good Practice
5919CA46-15DB-4664-9077-C89B199F97BA,2022-07-28 14:46:38.693,NULL,Environment - Waste Management,Subcontractor reminded to keep tubing clear of walkways,Hazard
C35A04B0-4B60-4C00-8F93-C9D5F144D918,2022-04-25 12:53:22.187,"51.84799288935067, 0.7236523528975731",Safety - Welfare Facilities,NULL,Good Practice
D75A1FE1-A836-4C26-9F36-CA0D3285A92F,2022-06-30 07:36:25.827,"51.509934586709434, -0.08601737165196077","Safety - Procedural (RAMS, Permits, Process etc.)",NULL,Hazard
BB99AEF7-C842-431B-8CFE-CC2FBA7D45AE,2022-09-14 08:13:51.140,NULL,Safety - Welfare Facilities,Reported to works manager,Hazard
E5870FCA-7D6A-499E-B93A-CCF164667142,2023-03-23 11:12:19.133,"51.84813805936202, 0.7247086132343572",Environment - Waste Disposal (Compliance),NULL,Good Practice
087505A7-14AE-4A4F-B778-CD1013E1C0CB,2022-02-02 08:53:08.453,NULL,Environment - Resources (energy/water/material),Good practice ongoing plan,Good Practice
87C435B9-CEA4-484E-9980-CD25481408CA,2023-06-01 09:00:28.000,NULL,Safety - Plant/Vehicle movement & People Interface,Signage moved to improve driver vision,Hazard
B223BFA0-947C-4B0B-B4AE-CD471A0248D5,2022-08-24 13:01:16.683,"51.8449213, 0.7258873",Safety - Housekeeping,Microwave is cleaned daily staff reminded to clean up any spillages,Hazard
DF64A91F-558D-432B-9813-CD54CC27076F,2022-10-08 06:22:21.627,"51.8482412, 0.7240327",Safety - Housekeeping,"Soil engineering have been spoken to regarding locking up ",Hazard
EBD64509-41B3-48ED-9B40-CD897EAA5093,2022-10-23 10:19:15.107,"51.8474767, 0.72301","Safety - Slip, Trip or Fall on same level","Wernick have been to site and investigated, cannot find any leak - hand soap dispenser put back in the mens toilet where it went missing from ",Hazard
F3301771-E293-4839-8032-9877100699FD,2023-07-25 15:23:57.007,"51.847147880152065, 0.7241605469500012","Safety - Plant, Equipment & Tools",NULL,Hazard
C9A6533D-4A56-432D-A3C1-91DAB3897CF1,2023-07-26 15:18:21.633,"51.848339, 0.723632","Safety - PPE ",NULL,Hazard
1BBF9466-4447-4769-A8CD-C5F7A2FE6129,2023-07-27 08:42:40.127,NULL,Safety - Housekeeping,NULL,Good Practice
68B59B8F-5B96-4165-BA29-CD8A3355EC8E,2022-10-30 08:10:35.020,"51.8485733, 0.7243817",Environment - Resources (energy/water/material),Awaiting part to seal the leak,Hazard
530FBD88-CAAD-4B15-A562-CD8FCE15B6D1,2022-04-08 11:55:13.660,"51.511602247878756, -0.08669423408834202",Environment - Resources (energy/water/material),NULL,Hazard
1B287884-9399-415A-8688-CDE30B02576B,2021-11-16 09:05:57.000,"51.84827076817411, 0.7237833817197137",Safety - Welfare Facilities,Works manager spoken to storeman to do odd bits of maintenance,Hazard
140BBBA2-C949-48CA-8560-CE0D715FDC0E,2021-08-24 09:00:18.000,"51.847794, 0.722949",Safety - Plant/Vehicle movement & People Interface,NULL,Hazard
56F1A3AF-E51B-44FA-91CA-CE130C38AC65,2022-11-29 14:50:33.770,"51.848331, 0.723624",Environment - Resources (energy/water/material),NULL,Good Practice
92BC156C-8357-41FF-B46B-CE237DD3651E,2021-09-10 10:42:32.233,NULL,Safety - Unknown Services,NULL,Good Practice
E67C69C3-11A4-449F-BFEA-CE311FE69F70,2022-09-29 07:59:51.000,"51.848023358438795, 0.7232594239363532",Safety - Housekeeping,NULL,Good Practice
E6981CD6-4C6C-4254-912F-CE33A353B9FB,2022-03-16 14:33:09.303,NULL,Safety - Traffic Management / RTA,NULL,Good Practice
21635DF3-45A9-4853-B005-CEF0D8569393,2023-06-05 14:28:17.410,NULL,Health - Other Health Issues,NULL,Good Practice
A7E65901-0FF2-4160-9158-CB1C504EEF85,2022-03-16 15:00:34.727,NULL,Safety - Welfare Facilities,Good practice,Good Practice
5247D1A0-DDDB-4D3D-92B1-CB91C871CBB5,2023-01-24 14:19:35.177,"51.848003515290166, 0.7235870466492571",Environment - Resources (energy/water/material),Good practice,Good Practice
B09E8AA8-BA5D-43E9-B6BE-CBACDCC7A772,2022-08-22 17:53:21.573,"51.84823198423379, 0.7239645005843086",Safety - Traffic Management / RTA,Parking correctly has been briefed out in the SOS,Hazard
B0BE6103-BDC7-4985-986A-CBF4E8CB5375,2022-08-08 13:16:06.580,"51.82715159930748, 0.7010124596603795",Safety - Plant/Vehicle movement & People Interface,Reported to local council,Hazard
D59C369E-FF58-4AE7-9C43-CBFFF4072B87,2022-07-08 07:30:00.993,"51.84799631042547, 0.7236314320451723",Quality,Knowledge sharing good practice,Good Practice
69A9C9A8-E0D8-41D0-AC5D-CA1D5AF219BB,2022-09-27 10:08:04.963,"51.847995432635116, 0.7236419293762124",Environment - Waste Management,NULL,Good Practice
4B343AD1-FE5E-4822-B012-CFA78FF997AF,2022-08-31 10:45:06.383,NULL,Safety - Housekeeping,Wernick called to site to fix,Good Practice
DC84F4C6-2D24-4970-9C5E-D020A12CA3B2,2022-08-05 10:42:42.693,NULL,Quality,Good communication - staff can plan their journeys home accordingly to avoid stationery traffic,Hazard
F5C53C88-7C01-472A-BC5B-D098AF819DE1,2022-10-29 14:03:16.330,"51.8476326, 0.7234365","Safety - Plant, Equipment & Tools",Correct cone in place,Hazard
57C8653F-5370-4ADF-A424-D1295BC0CB98,2022-12-07 15:18:22.000,"51.84779158942815, 0.7230817867095851",Safety - Practice (doing something outside the other categories),NULL,Good Practice
E54E9947-8156-40F1-AC6B-CF18A87ED6CA,2021-10-07 10:00:08.000,NULL,Environment - Waste Management,"Good practice, well done to T&M Bowsers",Good Practice
24090897-4AAA-42EE-84FF-CF60F6F2E818,2023-01-30 10:35:01.000,"51.84750958561269, 0.7230850262098532",Environment - Ecology and Vegetation,NULL,Hazard
4C0ED031-7291-4818-860A-CFE4FC593AFE,2022-07-16 18:26:23.237,"51.84822687773549, 0.7239602260668349",Safety - Welfare Facilities,NULL,Hazard
B4FC4D1F-06EA-4D1A-9A83-CFF2B643E223,2022-03-11 15:29:51.807,"51.84801843008602, 0.723618644399248",Environment - Waste Disposal (Compliance),"Well done Matt, keep chasing good pracitce",Hazard
EF773DA9-25D7-42F7-93BD-D05CCA21B374,2023-06-08 11:28:27.963,NULL,"Safety - Procedural (RAMS, Permits, Process etc.)",NULL,Hazard
025484B8-D290-43CB-B567-D088700B1D6E,2023-06-29 11:37:58.213,"51.847912596038135, 0.7235094803565497",Health - COSHH,Item removed and disposed of appropriately,Hazard
78E36472-0448-4F88-97CE-D13AB022B318,2023-05-02 08:33:53.000,"51.84602491978851, 0.7243854707382757","Safety - PPE ",NULL,Hazard
2126246F-A552-46B0-86F8-D14B47C4D0C2,2023-03-13 07:37:33.000,"51.847998808627615, 0.7234375082649969",Safety - Welfare Facilities,NULL,Hazard
C78FF48C-0263-4B96-A11B-D1558179FB3F,2023-04-14 08:18:48.000,"51.83434268729023, 0.7010697008028854",Safety - Practice (doing something outside the other categories),NULL,Hazard
845C6691-D842-4A51-A758-D19B9A7C24B0,2022-03-10 09:44:45.320,"51.84817260700299, 0.7246469328587102",Safety - Housekeeping,Good practice,Good Practice
3BC1F158-CB5B-4D91-A263-D1EABBCDEE72,2022-11-30 13:33:33.963,"51.848306, 0.7240822",Safety - Plant/Vehicle movement & People Interface,NULL,Good Practice
93EFCBFF-F304-4D2A-8274-D216553E53E6,2022-11-08 07:38:07.000,"51.5155, -0.0935","Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Hazard
5231091F-CB98-45A4-BE51-D22444A0160B,2023-01-22 07:08:59.487,"51.8452746, 0.7221321",Safety - Welfare Facilities,NULL,Hazard
0ED34A82-C1A1-4C3E-80DF-D241780BB70C,2022-08-18 10:30:37.967,"51.84800202588945, 0.7236355761870288",Environment - Resources (energy/water/material),Staff reminded to turn off when not in use,Hazard
D2AE6614-DE7B-4FC4-8BA6-D2797322686F,2022-08-08 08:18:26.223,"51.847979971077, 0.7236188489032783",Environment - Resources (energy/water/material),NULL,Good Practice
43DECC27-B0C3-4965-AEDD-D32CC2D510EA,2022-12-08 11:17:15.100,"51.84801302588634, 0.723950936731379",Environment - Waste Management,"Works manager asked to arranged emptying of skip ",Hazard
A1ABE15A-D7BF-408C-92AF-D9D724B6BD30,2023-05-16 15:39:37.300,"51.847455385724075, 0.7233537325342843",Safety - Practice (doing something outside the other categories),NULL,Good Practice
24B702C7-792E-4952-A09C-D73C10242256,2022-09-20 10:03:23.993,NULL,Safety - Housekeeping,NULL,Hazard
E2F9B1A8-605F-4DB0-BC31-DA2D5EAA71BD,2022-11-29 14:56:01.170,"51.848331, 0.723624",Environment - Resources (energy/water/material),Anglian water burst pipe has been fixed,Hazard
6001FA78-9774-4249-B946-D3413A8583C0,2022-03-11 09:54:37.027,"51.8481488, 0.7238341","Safety - Conditions (Weather, Ground, Water way etc.)",Good practice,Good Practice
7759AD85-4567-4E00-B360-D34C6C90F007,2022-11-19 07:36:58.727,"51.8475875, 0.7229838",Safety - Material Storage and Movement,New fencing on order,Hazard
638A88FA-B644-4234-B02F-D3739AC5BCA9,2023-01-17 07:46:55.553,NULL,Safety - Welfare Facilities,Battery replaced,Good Practice
8F5E2F09-02D3-4C26-99D7-D384818065EB,2022-04-20 10:34:10.923,"51.84784801242469, 0.7235994971785359",Environment - Ecology and Vegetation,Good practice,Good Practice
1FA3E2F7-C872-4E61-ADE2-D3F7EF10D508,2022-12-11 11:50:47.717,"51.8476177, 0.7228809",Safety - Welfare Facilities,Exposed pipes have frozen - have to wait for them to defrost,Hazard
FB2B08A6-7A6C-4FB1-A3E2-D46D0CBF3F7E,2022-02-02 08:08:13.370,NULL,Safety - Housekeeping,Grass dug out and replaced with stones,Good Practice
199D4CCF-3F7F-47B7-8149-D46D92B090D7,2023-03-28 14:14:02.000,NULL,Safety - Welfare Facilities,Tap has to be at a certain temperature to reduce the risk of legionella,Hazard
7A395600-11A3-4EEB-80A5-D496B44FA23D,2022-10-22 06:12:00.097,"51.8480267, 0.7234068",Safety - Housekeeping,Soil Engineering have been reminded to close doors and windows before the weekend,Hazard
AFEB3876-87E7-49CC-BCDF-D53483993339,2022-07-25 09:34:25.890,"51.847983582634185, 0.7236078097505542",Environment - Resources (energy/water/material),NULL,Good Practice
4CF09F92-3D69-4836-9D2F-D5BCFC90182C,2022-11-29 14:40:51.027,"51.848331, 0.723624",Environment - Waste Disposal (Compliance),NULL,Hazard
D46A6A05-DBB4-4666-A453-D5C0BF45461E,2023-07-10 15:42:30.380,"51.84761313833472, 0.7235570758418364","Safety - Plant, Equipment & Tools",NULL,Hazard
F778056C-55C7-4767-88F2-D6173CFF9E90,2023-01-14 08:03:39.780,"51.84848, 0.7245918",Environment - Pollution - Air quality / dust,Mound put back to stockpile,Hazard
2E723F6C-B997-4CC5-A160-D69B7A53D0C9,2022-07-28 15:01:38.060,NULL,"Safety - Procedural (RAMS, Permits, Process etc.)",NULL,Good Practice
2417B2E8-A091-4A33-9DD0-D749206D832A,2023-06-17 06:16:02.523,"51.8419781, 0.7212938",Safety - Housekeeping,NULL,Hazard
F93F3519-80E7-41CA-9343-D76FF9988FA5,2022-04-26 09:45:44.223,NULL,"Safety - Slip, Trip or Fall on same level",Board has been nailed down,Hazard
80D39E5F-F389-4139-A822-D7749E9A2031,2023-01-13 14:05:11.013,"51.862313056493534, 0.7397612112842511",Safety - Welfare Facilities,NULL,Good Practice
23A4FEB4-3889-4407-ADCE-D7A30C25DBC1,2022-06-01 12:48:59.003,"51.8483092, 0.724136",Safety - Unknown Services,NULL,Hazard
C6676E2B-F298-48EB-A296-D8D8527987D9,2022-07-12 09:11:42.000,"51.84811445398093, 0.7228781691802277",Safety - Housekeeping,NULL,Good Practice
9FC0A858-92FD-4E2B-90BB-D90A493041D9,2023-06-08 08:49:42.513,"51.846733890908496, 0.7230800273634364",Environment - Ecology and Vegetation,NULL,Good Practice
C4EE625E-C1B5-4954-9781-D8583291A2B5,2022-10-24 13:08:14.547,"51.84798850696211, 0.7236254876406867",Environment - Ecology and Vegetation,Good practice,Good Practice
AAFDC3FB-B09B-4A14-B2BB-D85F73C59C87,2022-06-14 09:31:13.000,NULL,Safety - Housekeeping,NULL,Good Practice
2BB8E08E-EB05-40F8-A485-D8B09445ED4E,2022-05-27 22:35:54.160,"51.85457650992226, 0.7366569191312777","Safety - Slip, Trip or Fall on same level",Reported to National Highways,Hazard
B21C1763-D6FC-4DA7-801A-DA70F20DE724,2022-10-21 07:32:03.000,"51.8478703539846, 0.7229821075656861",Safety - Housekeeping,Lewis gateman/storeman has replaced the signs,Hazard
00084157-8181-4045-8909-DAC6882C456D,2023-07-04 06:54:03.250,"51.8433283, 0.7164358",Health - COSHH,Correct funnel used,Hazard
0F02AC1F-B0CA-4368-9D64-DACECB20981C,2023-05-12 14:22:40.617,"51.84785465776888, 0.7239927165018223","Safety - Plant, Equipment & Tools",NULL,Good Practice
